maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT80498,ALD3576,2025-04-02T21:02:58,Tire Replacement,TECH9926,David Turner,Jeddah Depot,1513.0,1.88,['Tires'],73809,2025-06-23T21:02:58,2025-09-20T21:02:58,Growth record forget employee give evening. Purpose experience site you. Break bank wind carry catch.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.36500118748626, 'hazardous_waste_kg': 7.2770762468022046, 'co2_emissions_kg': 157.17496079971545}",2025-10-04T21:14:50.027903
MNT34639,ALD4802,2025-02-11T08:28:54,Emergency Repair,TECH2407,Kari Garcia,Dammam Depot,2141.0,7.71,"['Oil Filter', 'Tires', 'Fuel Pump', 'Starter Motor', 'Air Filter']",346550,2025-04-19T08:28:54,2025-05-29T08:28:54,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 16.95363265386554, 'hazardous_waste_kg': 1.2319400180738271, 'co2_emissions_kg': 73.72063107690953}",2025-10-04T21:14:50.028136
MNT96475,ALD3062,2025-06-08T19:55:06,Brake Inspection,TECH4736,Todd Holmes,Haditha Depot,520.14,1.48,"['Brake Pads', 'Brake Discs']",442073,2025-08-13T19:55:06,2025-11-06T19:55:06,"Wish another much. Section field system three. Big PM federal daughter without picture.
Cover trial market north. East attack sign.",4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.373114621099536, 'hazardous_waste_kg': 6.5959679922517065, 'co2_emissions_kg': 156.05977569474123}",2025-10-04T21:14:50.028512
MNT83312,ALD4046,2025-06-20T05:13:53,Electrical Check,TECH8911,Jesus Ray,Jeddah Depot,750.55,5.51,"['Brake Pads', 'Brake Discs', 'Tires']",431589,2025-11-19T05:13:53,2025-11-23T05:13:53,"Few discussion notice true green dinner well.
Sing art not treat ready. Sure project number rise push pressure help.",4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.338763365238409, 'hazardous_waste_kg': 1.6088150135499557, 'co2_emissions_kg': 195.2982457843679}",2025-10-04T21:14:50.028854
MNT19067,ALD2350,2025-03-15T18:07:23,Tire Replacement,TECH8900,Regina Harvey,Dammam Depot,455.03,2.61,['Tires'],260152,2025-06-02T18:07:23,2025-11-16T18:07:23,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 15.285270315692008, 'hazardous_waste_kg': 5.606264602992475, 'co2_emissions_kg': 167.7726421971029}",2025-10-04T21:14:50.029078
MNT94487,ALD7480,2025-04-02T21:57:26,Engine Repair,TECH8713,Christopher Buck,Haditha Depot,1605.48,9.4,"['Timing Belt', 'Alternator', 'Fuel Pump', 'Brake Discs', 'Starter Motor']",193027,2025-08-15T21:57:26,2025-12-29T21:57:26,Happy treatment call and his television decision five. Too however audience cell college.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.243194827420911, 'hazardous_waste_kg': 2.3256722250685593, 'co2_emissions_kg': 71.62764541875526}",2025-10-04T21:14:50.029491
MNT32750,ALD2115,2025-06-14T05:58:32,Oil Change,TECH9780,Frank Ellis,Jeddah Depot,245.29,0.57,"['Engine Oil', 'Oil Filter']",277078,2025-12-10T05:58:32,2026-04-20T05:58:32,"Head as as article action amount stock hair. Mrs check current upon lose. Thought measure manage owner.
Course law matter morning doctor.",3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.060402597612772, 'hazardous_waste_kg': 2.982397977513971, 'co2_emissions_kg': 74.64013648686989}",2025-10-04T21:14:50.029893
MNT67697,ALD3593,2025-02-28T12:26:06,Safety Inspection,TECH3077,Olivia Cook,Jeddah Depot,1521.52,3.11,['Brake Pads'],341086,2025-08-11T12:26:06,2025-09-17T12:26:06,"He picture able day serious program should.
Bit rather throughout hundred education small. Year painting reflect explain middle sort shoulder.",4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.658890937181587, 'hazardous_waste_kg': 1.576723845894486, 'co2_emissions_kg': 82.66271736740967}",2025-10-04T21:14:50.030616
MNT35648,ALD8935,2025-06-08T19:01:37,Tire Replacement,TECH6259,Andrea Strickland,Jazan Depot,601.68,2.4,['Tires'],301895,2025-11-03T19:01:37,2025-12-18T19:01:37,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 11.566628925430901, 'hazardous_waste_kg': 6.716227712902006, 'co2_emissions_kg': 80.62385849651507}",2025-10-04T21:14:50.031642
MNT77888,ALD6375,2025-06-28T05:08:50,Brake Inspection,TECH8506,Tyler Lopez,Haditha Depot,538.82,3.89,"['Brake Pads', 'Brake Discs']",480697,2025-11-18T05:08:50,2025-12-21T05:08:50,Same set once score four main study quite. Buy inside series girl start across. Pressure everybody piece hit day.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 15.560593101768706, 'hazardous_waste_kg': 7.159978095631938, 'co2_emissions_kg': 147.6740034397065}",2025-10-04T21:14:50.032321
MNT93623,ALD4629,2025-03-29T18:09:41,Transmission Service,TECH5765,Danielle Price,Riyadh Depot,1956.46,3.32,"['Oil Filter', 'Transmission Fluid', 'Brake Pads']",435449,2025-05-28T18:09:41,2025-11-07T18:09:41,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.22370259791014, 'hazardous_waste_kg': 5.713881639436788, 'co2_emissions_kg': 54.737486820596544}",2025-10-04T21:14:50.032632
MNT31326,ALD8566,2025-06-14T19:04:41,Oil Change,TECH1770,Samantha Simmons,Haditha Depot,639.57,1.11,"['Engine Oil', 'Oil Filter']",414081,2025-09-04T19:04:41,2025-09-23T19:04:41,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 11.534643107444145, 'hazardous_waste_kg': 7.791558403035389, 'co2_emissions_kg': 107.67380227661351}",2025-10-04T21:14:50.032904
MNT57935,ALD9913,2025-03-20T03:36:44,Preventive Maintenance,TECH6738,Melissa Howard,Dammam Depot,581.14,4.51,"['Spark Plugs', 'Brake Discs']",223983,2025-08-31T03:36:44,2025-11-10T03:36:44,Pattern help friend program available group. Beautiful clearly sort. Per cultural leader call perhaps remember.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 19.92318166011419, 'hazardous_waste_kg': 5.31952005119762, 'co2_emissions_kg': 75.54027130609644}",2025-10-04T21:14:50.033296
MNT89070,ALD2283,2025-06-01T05:04:33,Emergency Repair,TECH7349,Matthew Lopez,Dammam Depot,860.19,2.21,"['Brake Pads', 'Tires']",100555,2025-10-03T05:04:33,2025-09-03T05:04:33,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.34473023399697, 'hazardous_waste_kg': 7.935751323697062, 'co2_emissions_kg': 124.73795436231603}",2025-10-04T21:14:50.033541
MNT57648,ALD8998,2025-04-09T08:04:29,Annual Service,TECH7221,Janice Gordon,Jazan Depot,1705.07,3.36,"['Starter Motor', 'Alternator']",205232,2025-10-04T08:04:29,2025-10-18T08:04:29,Success want event option newspaper beat quality. Reduce similar whole respond.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 8.630581700244608, 'hazardous_waste_kg': 7.628788024376402, 'co2_emissions_kg': 138.1019273760339}",2025-10-04T21:14:50.033891
MNT73000,ALD7930,2025-03-25T03:00:21,Emergency Repair,TECH5549,Rachel Mcdonald,Jazan Depot,4375.31,2.8,"['Brake Discs', 'Tires']",287128,2025-07-26T03:00:21,2025-12-18T03:00:21,Gas body factor little. Collection position rich phone think available.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.755061862145725, 'hazardous_waste_kg': 2.6313934677528232, 'co2_emissions_kg': 89.10937756772059}",2025-10-04T21:14:50.034237
MNT38800,ALD4992,2025-02-02T22:02:54,Preventive Maintenance,TECH9781,Angela Brown,Yanbu Depot,1639.36,3.15,"['Brake Pads', 'Transmission Fluid']",301973,2025-07-26T22:02:54,2025-10-28T22:02:54,Friend cover claim listen recently. Sing Republican work interest beat.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 18.933969334944777, 'hazardous_waste_kg': 1.0765280703654596, 'co2_emissions_kg': 192.16121965102306}",2025-10-04T21:14:50.034584
MNT63870,ALD3356,2025-05-07T14:04:55,Preventive Maintenance,TECH9778,April Curtis,Riyadh Depot,1455.8,3.32,"['Alternator', 'Brake Pads', 'Coolant']",83890,2025-09-04T14:04:55,2025-08-28T14:04:55,Routine maintenance completed successfully,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 12.802685424209846, 'hazardous_waste_kg': 4.801571134336388, 'co2_emissions_kg': 103.51701681609256}",2025-10-04T21:14:50.035063
MNT72415,ALD1543,2025-02-24T07:17:23,Preventive Maintenance,TECH8936,Brenda Wright,Haditha Depot,1907.36,3.72,"['Fuel Filter', 'Brake Pads']",366299,2025-05-12T07:17:23,2025-11-23T07:17:23,Table require rise begin before alone. Ready share speak should office. Stop physical get sort his boy small.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 8.570798310330964, 'hazardous_waste_kg': 5.444452779334017, 'co2_emissions_kg': 54.9671671878028}",2025-10-04T21:14:50.035520
MNT48574,ALD3167,2025-03-22T09:50:43,Safety Inspection,TECH6374,Kyle Pope,Dammam Depot,1658.61,4.35,"['Air Filter', 'Fuel Filter', 'Tires']",434129,2025-09-15T09:50:43,2025-09-21T09:50:43,Outside until choose debate. Assume name president candidate maintain tend herself. Or charge wrong other.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.93125531911468, 'hazardous_waste_kg': 3.6240199136295046, 'co2_emissions_kg': 143.61748249538107}",2025-10-04T21:14:50.035909
MNT94779,ALD1376,2025-02-28T05:04:02,Preventive Maintenance,TECH9170,Valerie Gonzalez,Haditha Depot,1921.69,2.2,['Oil Filter'],184980,2025-07-26T05:04:02,2025-11-24T05:04:02,Discover per read. Color rate tree hospital whom high.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.710168962127759, 'hazardous_waste_kg': 3.630105271606744, 'co2_emissions_kg': 124.15850807312464}",2025-10-04T21:14:50.036261
MNT82940,ALD2584,2025-06-26T23:30:45,Brake Inspection,TECH5197,Christopher May,Dammam Depot,1983.91,3.79,"['Brake Pads', 'Brake Discs']",326801,2025-09-11T23:30:45,2026-03-27T23:30:45,General nearly commercial structure. Kid hard authority attorney enjoy. Near success may allow occur husband accept.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.563648611155568, 'hazardous_waste_kg': 8.850567559796113, 'co2_emissions_kg': 141.79485968559078}",2025-10-04T21:14:50.036620
MNT42292,ALD9581,2025-04-02T20:34:49,Warranty Service,TECH2482,David Bradford,Haditha Depot,586.54,2.32,"['Brake Discs', 'Engine Oil', 'Transmission Fluid']",498623,2025-09-16T20:34:49,2025-10-15T20:34:49,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.394102270187332, 'hazardous_waste_kg': 1.5445984018754988, 'co2_emissions_kg': 199.08331809544052}",2025-10-04T21:14:50.036855
MNT18068,ALD6436,2025-04-28T23:48:18,Annual Service,TECH6866,Dr. Aaron Barton MD,Riyadh Depot,1999.67,5.71,"['Alternator', 'Starter Motor']",123916,2025-08-11T23:48:18,2025-11-03T23:48:18,Live fast form art. Item ago vote event. Start night difficult kid central.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.384614444736387, 'hazardous_waste_kg': 7.29908559362749, 'co2_emissions_kg': 184.39479824288713}",2025-10-04T21:14:50.037242
MNT54072,ALD6497,2025-02-20T16:33:21,Oil Change,TECH2206,Cathy Moore,Jazan Depot,530.1,1.73,"['Engine Oil', 'Oil Filter']",244908,2025-04-17T16:33:21,2025-06-26T16:33:21,Routine maintenance completed successfully,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.86060604168295, 'hazardous_waste_kg': 1.938826786776553, 'co2_emissions_kg': 182.70288894594506}",2025-10-04T21:14:50.037472
MNT34873,ALD9035,2025-03-02T02:13:19,Routine Service,TECH1235,Lee Dominguez,Haditha Depot,422.77,0.95,"['Battery', 'Tires']",69089,2025-08-14T02:13:19,2025-07-07T02:13:19,Especially me TV ahead. Consider tend to lead. Soon of stuff leg.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.959613817562225, 'hazardous_waste_kg': 4.3923996446590055, 'co2_emissions_kg': 120.18884793219674}",2025-10-04T21:14:50.037837
MNT74197,ALD6477,2025-05-06T20:16:36,Preventive Maintenance,TECH3140,Kristen Hunt,Riyadh Depot,541.68,2.29,"['Coolant', 'Timing Belt']",78271,2025-09-25T20:16:36,2025-12-09T20:16:36,Which interview possible there nature.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.624070518921082, 'hazardous_waste_kg': 1.0071336729421123, 'co2_emissions_kg': 156.82718020242834}",2025-10-04T21:14:50.038164
MNT42014,ALD4212,2025-02-11T18:46:52,Oil Change,TECH6207,Juan Johnson,Jeddah Depot,347.97,1.32,"['Engine Oil', 'Oil Filter']",480107,2025-05-28T18:46:52,2025-09-10T18:46:52,Routine maintenance completed successfully,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.286604163201273, 'hazardous_waste_kg': 5.759144614198424, 'co2_emissions_kg': 198.79758914137267}",2025-10-04T21:14:50.038395
MNT15060,ALD6759,2025-05-15T12:34:51,Preventive Maintenance,TECH2441,Tanya Smith,Yanbu Depot,511.23,1.26,"['Coolant', 'Oil Filter', 'Brake Pads']",79089,2025-08-24T12:34:51,2025-09-08T12:34:51,Routine maintenance completed successfully,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.315211523372835, 'hazardous_waste_kg': 1.3180134095181417, 'co2_emissions_kg': 119.30833482240241}",2025-10-04T21:14:50.038652
