fulfillment_id,order_id,fulfillment_status,fulfillment_date,warehouse_id,warehouse_name,picker_id,picker_name,packer_id,packer_name,shipping_method,tracking_number,carrier_name,estimated_delivery,actual_delivery,delivery_notes,quality_check_passed,temperature_controlled,hazardous_material,created_at
FUL63594,ORD30601,Packed,2025-01-17T07:27:04,WH002,Jeddah Distribution Center,PICK3666,Robert Gibbs,PACK5014,Michelle Cortez,Bulk Transport,TRK-71346908,Saudi Post,2025-10-07T17:59:22,,"Skin analysis toward music. Early soon give magazine action.
Work produce couple central science quite day. Something notice could special.",True,True,True,2025-10-04T23:50:28.202173
FUL88712,ORD54402,Delivered,2025-05-14T12:40:26,WH004,Yanbu Storage Facility,PICK7986,Jeffrey Haney,PACK9519,Jennifer Dawson,Ground Transport,TRK-61147683,FedEx,2025-10-07T07:45:04,,"Democratic plan so make style high fund. Head manage suddenly smile speak natural performance.
Meet film table. Nearly instead avoid statement.",True,True,False,2025-10-04T23:50:28.202960
FUL12777,ORD27627,Pending,2025-05-27T06:19:55,WH002,Jeddah Distribution Center,PICK4293,Jennifer Grant,PACK8479,Lawrence Friedman,Express Delivery,TRK-03762043,Saudi Post,2025-10-07T17:48:35,,"Another then see bar. Must sport plan indeed crime work vote.
From meeting local occur picture quality. Single give letter sing play glass. Up serious pass admit job operation here.",True,False,False,2025-10-04T23:50:28.203594
FUL25060,ORD28401,Shipped,2025-04-29T18:30:01,WH004,Yanbu Storage Facility,PICK5654,Jorge Taylor,PACK6729,Victoria Knight DDS,Ground Transport,TRK-51446464,Aramex,2025-10-07T16:20:27,,Administration able allow yes choose cause. Common couple direction raise southern. Year budget why small special music seem something.,True,True,True,2025-10-04T23:50:28.204208
FUL35901,ORD43659,Delivered,2025-02-26T13:27:45,WH002,Jeddah Distribution Center,PICK7023,Sean Washington,PACK3320,Dr. Lance Humphrey,Refrigerated Transport,TRK-91891502,FedEx,2025-10-11T17:38:58,,Language century brother what soldier keep cover never. Good security popular vote ahead matter. Arm shoulder take begin against official notice.,True,True,False,2025-10-04T23:50:28.204795
FUL35371,ORD40851,Delivered,2025-06-28T01:47:00,WH004,Yanbu Storage Facility,PICK3191,Kristin Henderson,PACK3754,Megan Ward,Ground Transport,TRK-76206614,Aldrees Logistics,2025-10-06T05:18:38,,"Daughter enter himself thought treat. Production drive organization star defense.
His small box another.
Western huge budget cover. Player wind performance here Mr. Fall per member major.",False,False,True,2025-10-04T23:50:28.205478
FUL43548,ORD67557,Shipped,2025-05-04T16:12:50,WH002,Jeddah Distribution Center,PICK5958,Ronald Roach,PACK7640,Emily Allison,Bulk Transport,TRK-49979526,Aramex,2025-10-06T05:51:50,,Top their production as government once population speech. House city dog to less discuss. Have outside area ago represent election red.,True,False,False,2025-10-04T23:50:28.206074
FUL39458,ORD69673,Shipped,2025-03-27T00:12:19,WH001,Riyadh Central Warehouse,PICK9684,Catherine Holloway,PACK3854,Mark Kelley,Bulk Transport,TRK-03348161,Saudi Post,2025-10-11T13:42:46,,"With support gun. Spring develop firm walk prove.
Seven evening within road American. It picture candidate mother.",True,True,False,2025-10-04T23:50:28.206659
FUL13034,ORD91597,Delivered,2025-02-23T10:24:15,WH003,Dammam Logistics Hub,PICK7578,Mr. Jeffrey Johnson,PACK9206,Angela Wallace,Ground Transport,TRK-16314872,DHL,2025-10-07T07:38:04,,"Success picture network wish improve. Difficult soon newspaper large force statement.
Best large focus news tax. Drug open whole society. Color job pick own south national.",False,False,True,2025-10-04T23:50:28.207291
FUL53280,ORD79981,Picked,2025-05-15T22:06:01,WH002,Jeddah Distribution Center,PICK8079,Tammy Jackson,PACK6870,Lisa Rose,Bulk Transport,TRK-64171067,Aldrees Logistics,2025-10-09T03:48:13,,Table may story professional head hard small bank. Our increase bad watch about its. Provide weight foot notice.,True,False,True,2025-10-04T23:50:28.207864
FUL90071,ORD31958,Delivered,2025-01-25T23:47:39,WH002,Jeddah Distribution Center,PICK9780,Kimberly Owen,PACK1154,Susan Bright,Express Delivery,TRK-98291639,Saudi Post,2025-10-08T21:26:25,,"Himself instead factor training its. Wear answer line defense.
When serve national reach. Society next hear toward ten attorney member walk.",True,False,True,2025-10-04T23:50:28.208797
FUL96817,ORD63354,Delivered,2025-03-20T04:04:37,WH004,Yanbu Storage Facility,PICK9603,Caitlin Gonzales,PACK7964,Chase Smith,Ground Transport,TRK-20269938,FedEx,2025-10-11T16:03:21,,"Series war speak benefit keep appear. Business like affect about popular.
Apply usually third however surface author offer. Film yourself four brother.",True,False,False,2025-10-04T23:50:28.216079
FUL41951,ORD13364,Delivered,2025-01-01T19:28:28,WH003,Dammam Logistics Hub,PICK9659,Evelyn Lam,PACK1728,Xavier Stanley,Express Delivery,TRK-46203912,DHL,2025-10-08T12:32:47,,Concern list here letter field. Go us rather well. Deep old likely memory catch nature. Soon measure ground military political I degree.,False,False,True,2025-10-04T23:50:28.217462
FUL26507,ORD88898,Picked,2025-04-29T04:50:31,WH003,Dammam Logistics Hub,PICK3836,Tiffany Dixon,PACK5528,Amanda Alvarez,Bulk Transport,TRK-60203199,FedEx,2025-10-11T08:49:39,,"Significant prevent law perhaps appear travel. Best specific front else.
Develop as team tax. Check race prove see capital full score.",True,True,False,2025-10-04T23:50:28.218266
FUL15225,ORD73520,Delivered,2025-03-29T10:26:02,WH004,Yanbu Storage Facility,PICK7678,John Holloway,PACK3711,Tara Tucker,Ground Transport,TRK-53555197,DHL,2025-10-06T10:23:38,,Example democratic crime level analysis. Indicate ever return field.,True,True,False,2025-10-04T23:50:28.218888
FUL74553,ORD49532,Delivered,2025-04-25T03:45:40,WH001,Riyadh Central Warehouse,PICK4802,Keith Osborne,PACK3554,Alan Franco,Express Delivery,TRK-53875451,Aramex,2025-10-11T07:58:36,,"Set close so mean officer book quite. Medical recent shoulder some bank push.
Evidence stand book can hospital. Bed team Mr learn laugh else. While fly husband up teacher.",False,True,False,2025-10-04T23:50:28.219493
FUL85697,ORD18484,Packed,2025-04-26T00:37:48,WH005,Jazan Regional Warehouse,PICK3155,Thomas Flores,PACK3306,Brian Wright,Refrigerated Transport,TRK-70936818,Saudi Post,2025-10-11T04:17:47,,Book receive worry option school social. Small impact record age. Trouble religious music particular.,False,False,True,2025-10-04T23:50:28.220073
FUL43862,ORD70198,Delivered,2025-06-20T12:17:45,WH002,Jeddah Distribution Center,PICK2160,Wendy Atkinson,PACK8555,Gina Freeman,Refrigerated Transport,TRK-16837237,Aramex,2025-10-08T04:57:24,,Less various bit. Guy maintain street tonight pass white seven wide. While down director use when follow but prevent. Huge personal his idea.,True,True,True,2025-10-04T23:50:28.221356
FUL46841,ORD21310,Packed,2025-03-23T01:21:36,WH003,Dammam Logistics Hub,PICK8967,Penny Meyer,PACK2883,Joshua Lester Jr.,Refrigerated Transport,TRK-58279757,Aldrees Logistics,2025-10-09T05:57:57,,"Stock him author reduce matter age answer. Ten drive its house south exactly rather.
Through game forget suddenly possible war. Statement western across idea learn.",True,False,True,2025-10-04T23:50:28.222622
FUL48139,ORD46270,Shipped,2025-05-30T14:23:40,WH003,Dammam Logistics Hub,PICK6606,Shelia Moss,PACK4014,Mandy Clark,Bulk Transport,TRK-42941654,DHL,2025-10-08T18:17:30,,Teacher region operation action time executive. Employee spring as fight worry maybe. Week reflect lay relate mother direction modern night.,True,True,True,2025-10-04T23:50:28.223512
FUL98511,ORD82127,Delivered,2025-06-07T12:06:23,WH005,Jazan Regional Warehouse,PICK5099,Daniel Frank,PACK8937,Jessica Mahoney,Ground Transport,TRK-27979102,Aramex,2025-10-08T16:34:52,,"Get during lot personal market yeah. Floor kid focus hear. Room notice student that about unit actually spring.
Social service so live score.",True,True,False,2025-10-04T23:50:28.224887
FUL58468,ORD87377,Delivered,2025-06-10T23:54:29,WH004,Yanbu Storage Facility,PICK2708,Michael Miller,PACK3899,Keith Sharp,Express Delivery,TRK-04249277,Aldrees Logistics,2025-10-09T14:25:42,,"Will truth store party. Loss interesting describe prepare. Action like nature instead special bar century.
Raise quickly near human quite exactly. Night score property parent church.",True,True,True,2025-10-04T23:50:28.235092
FUL96678,ORD25478,Shipped,2025-01-20T03:16:49,WH002,Jeddah Distribution Center,PICK7393,Randall Green,PACK7120,Seth Harrison,Refrigerated Transport,TRK-75867845,DHL,2025-10-11T14:43:24,,"Hard rather political form president.
Feel leave bad just new. Dream by husband thought. Realize friend back middle cup about.
Edge then dog carry lay tax resource. Story case defense stand yard.",True,False,False,2025-10-04T23:50:28.237551
FUL48680,ORD54836,Pending,2025-03-07T23:41:18,WH001,Riyadh Central Warehouse,PICK8176,Jessica French,PACK9575,Michelle Velasquez,Bulk Transport,TRK-42594340,Aramex,2025-10-07T08:58:22,,"Prove others simple teach. Just thank role particular. Professional number stay so.
Total for maybe involve such exist place. Today final area development operation before church west.",True,False,True,2025-10-04T23:50:28.239225
FUL42005,ORD26457,Shipped,2025-02-24T04:10:48,WH001,Riyadh Central Warehouse,PICK3890,Ricky Park,PACK1803,Elizabeth Allen,Bulk Transport,TRK-57389772,Saudi Post,2025-10-10T06:41:02,,"Fast behind reflect hotel hour kitchen within region. View truth improve street.
Seat buy recognize three memory. Tell important manager along kid agency.",False,False,True,2025-10-04T23:50:28.240480
FUL64800,ORD14182,Packed,2025-01-22T05:18:16,WH001,Riyadh Central Warehouse,PICK9526,Robert Hernandez,PACK4669,Drew Price,Refrigerated Transport,TRK-12964772,DHL,2025-10-11T05:04:33,,Get wait test image. Watch believe growth man five author suggest reality. Forward rest approach.,False,False,True,2025-10-04T23:50:28.241114
FUL63036,ORD54374,Delivered,2025-03-19T16:15:28,WH005,Jazan Regional Warehouse,PICK4011,William Cannon,PACK3438,Roger Anderson,Bulk Transport,TRK-60374639,Saudi Post,2025-10-06T09:38:23,,"Large usually picture state increase own PM. Again great career.
Public clear remain almost. Successful account office interest hard likely. Very fear article wall animal return those.",True,True,False,2025-10-04T23:50:28.241729
FUL29098,ORD13743,Delivered,2025-02-23T23:25:16,WH001,Riyadh Central Warehouse,PICK6536,Elizabeth Gonzalez,PACK3681,Audrey Ryan,Refrigerated Transport,TRK-28333611,Aramex,2025-10-09T13:56:34,,Party people choose left stock day attack establish. Concern another term. His investment decide actually still.,True,True,False,2025-10-04T23:50:28.250203
FUL73105,ORD61058,Delivered,2025-03-17T01:34:24,WH003,Dammam Logistics Hub,PICK3859,Joseph Blair,PACK5742,Stephanie Martin,Bulk Transport,TRK-75927606,DHL,2025-10-09T15:36:59,,Wait difference myself deep sing little middle whatever. Win environmental child Republican leg design consumer morning.,True,False,False,2025-10-04T23:50:28.251801
FUL80710,ORD42292,Shipped,2025-01-27T04:54:03,WH002,Jeddah Distribution Center,PICK4239,Mark Campbell,PACK3054,Lisa Bailey,Ground Transport,TRK-97444054,Aldrees Logistics,2025-10-06T13:19:16,,"Cost time health physical. Door space as leg argue wide former.
Political person short data visit voice billion. Size bad seem oil team claim. Bit newspaper eye suddenly.",False,True,True,2025-10-04T23:50:28.252517
FUL42804,ORD33802,Delivered,2025-04-11T09:47:40,WH001,Riyadh Central Warehouse,PICK3557,Rachel Stewart,PACK6348,Kimberly Martinez,Refrigerated Transport,TRK-53341053,FedEx,2025-10-11T21:12:37,,"Sometimes example glass base true. Thousand other meet heavy health kind.
Face put general more beautiful follow. Professor story future animal.",True,True,True,2025-10-04T23:50:28.253116
FUL13711,ORD84461,Delivered,2025-02-27T22:07:49,WH004,Yanbu Storage Facility,PICK8852,Kelly Wright,PACK6123,Stephen White,Ground Transport,TRK-30570277,DHL,2025-10-11T00:16:20,,Guy although threat current. Page across government total step decide into.,True,True,True,2025-10-04T23:50:28.253697
FUL51952,ORD94926,Delivered,2025-04-01T03:48:50,WH002,Jeddah Distribution Center,PICK7564,Janice May,PACK9808,Nicholas White,Bulk Transport,TRK-50740779,Saudi Post,2025-10-09T02:08:43,,"Return personal answer represent you. Bring order crime street. Office perform offer speak question.
Star pay Mrs crime south force safe.",True,True,False,2025-10-04T23:50:28.255039
FUL29237,ORD15372,Delivered,2025-02-13T19:26:58,WH001,Riyadh Central Warehouse,PICK9756,Susan Jones,PACK5515,Mrs. Tami Goodwin,Ground Transport,TRK-03226365,FedEx,2025-10-11T01:12:40,,Idea direction at. Foreign program letter cultural main theory defense. Painting use but plan song.,False,False,False,2025-10-04T23:50:28.256165
FUL14469,ORD53974,Delivered,2025-05-25T21:35:46,WH002,Jeddah Distribution Center,PICK2484,Mary Fields,PACK5290,Steve Munoz,Ground Transport,TRK-49785140,FedEx,2025-10-11T23:07:24,,During need floor direction energy wall five. Identify policy very share wait keep. Bring page prove name hope few.,True,True,True,2025-10-04T23:50:28.257028
FUL69066,ORD81872,Packed,2025-01-16T06:38:26,WH003,Dammam Logistics Hub,PICK7686,Samantha Gomez,PACK9315,Craig Cole,Refrigerated Transport,TRK-08290818,FedEx,2025-10-11T13:45:50,,Contain evidence others else memory choose. Degree this model entire particular according. Course both court throw race party.,True,False,False,2025-10-04T23:50:28.258201
FUL38743,ORD90593,Picked,2025-01-29T17:01:30,WH002,Jeddah Distribution Center,PICK5449,Kimberly Banks,PACK9017,Dylan Vang,Refrigerated Transport,TRK-80492162,Saudi Post,2025-10-08T07:02:21,,"Natural of training a every report. General movement threat past white. Many main civil.
Power nothing certain film president its hospital than. Check deep challenge military.",False,True,False,2025-10-04T23:50:28.264880
FUL28527,ORD22684,Delivered,2025-06-04T03:58:57,WH002,Jeddah Distribution Center,PICK9906,Jeffrey Reynolds,PACK6756,Sharon Bailey DDS,Express Delivery,TRK-93946149,FedEx,2025-10-10T06:44:55,,"Big quite sport. Draw choose cover computer term ahead. Method daughter authority past identify condition.
Condition and executive culture feeling indicate. Dream us protect nice something analysis.",True,True,True,2025-10-04T23:50:28.270783
FUL99400,ORD78894,Delivered,2025-04-06T10:32:15,WH004,Yanbu Storage Facility,PICK3969,Frederick Crawford,PACK3605,Eric Moore,Ground Transport,TRK-55240526,Aldrees Logistics,2025-10-09T06:23:58,,"Lose stock feeling war side occur data. Especially few high social quite financial to.
Include board operation. Necessary field many her find. Early production culture model.",True,True,False,2025-10-04T23:50:28.272499
FUL44259,ORD48152,Delivered,2025-01-20T11:15:42,WH005,Jazan Regional Warehouse,PICK2831,Leslie Bowers,PACK3465,Stephen White,Refrigerated Transport,TRK-59567437,Aramex,2025-10-07T07:42:45,,"Discover against foreign office. International ever degree election six want. Claim language actually often.
School woman push plan.",False,True,False,2025-10-04T23:50:28.273740
FUL53178,ORD86268,Shipped,2025-03-12T16:56:48,WH002,Jeddah Distribution Center,PICK5642,Megan Randolph,PACK4881,Kristin Curry,Refrigerated Transport,TRK-47395553,FedEx,2025-10-10T07:41:02,,"Whom work understand accept article brother real. Special friend ever line.
Note over usually natural across by experience here. Score leave event. Could boy already consider trip dog.",False,False,True,2025-10-04T23:50:28.274504
FUL97174,ORD94076,Shipped,2025-03-03T04:35:17,WH004,Yanbu Storage Facility,PICK4166,Pamela Savage,PACK9321,Mr. Gary Hodges,Refrigerated Transport,TRK-69077301,Aramex,2025-10-11T21:21:45,,"Half space environment system material easy begin subject. Citizen worry center spend later why let political.
Then area rather probably. Several grow spring mean health wide.",True,True,False,2025-10-04T23:50:28.275265
FUL68738,ORD86048,Delivered,2025-01-06T05:38:38,WH005,Jazan Regional Warehouse,PICK4255,Amy Gomez,PACK6639,Charles Huerta,Express Delivery,TRK-10039887,Saudi Post,2025-10-09T06:53:19,,Dream there fact wait participant parent. Prevent boy whose open reality.,False,True,False,2025-10-04T23:50:28.280980
FUL66445,ORD52761,Delivered,2025-01-05T01:04:47,WH004,Yanbu Storage Facility,PICK6226,Dana Fischer,PACK7134,Stacey Rivera,Bulk Transport,TRK-52274805,Saudi Post,2025-10-08T03:23:18,,Determine window stage cup those animal take. Treatment environmental including talk mission sea. South nice health manager yard out involve.,True,True,True,2025-10-04T23:50:28.282616
