order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD29405,CUST5265,2025-04-03T04:17:27,Delivered,Pending,4327.58,SAR,Lubricants,Medium,2025-10-13T09:26:43,"5968 Christopher Vista Suite 003
Gallowayberg, IL 14593",Hofuf,No special requirements,COD,14.22,267.89,279.56,Rebecca Byrd,Dustin Miller,2025-10-04T21:14:57.719405,2025-10-04T21:14:57.719406
ORD15070,CUST9202,2025-03-01T15:40:01,Delivered,Paid,38520.87,SAR,Equipment,Low,2025-10-13T18:52:23,"1680 Dylan Springs Suite 313
Jenkinsborough, MD 07435",Riyadh,Express delivery,Net 15,2.62,431.05,228.89,Steve Howe,Stephanie Mayer,2025-10-04T21:14:57.720118,2025-10-04T21:14:57.720119
ORD51770,CUST3282,2025-05-23T07:28:31,Delivered,Paid,98213.97,SAR,Bulk Fuel,Medium,2025-10-09T00:51:04,"USNV Schwartz
FPO AP 87233",Yanbu,Temperature controlled,Net 15,9.96,84.28,920.3,Nathan Herrera,Jessica Nguyen,2025-10-04T21:14:57.720693,2025-10-04T21:14:57.720694
ORD48884,CUST4013,2025-05-11T13:29:31,In Transit,Pending,1808.89,SAR,Fuel Delivery,Low,2025-10-07T13:44:54,"62090 Henderson Fall
Lake Nicholas, HI 84558",Abha,Hazardous materials,Net 15,2.19,264.07,680.9,Donna Reese,John Logan,2025-10-04T21:14:57.721526,2025-10-04T21:14:57.721527
ORD90324,CUST4379,2025-05-10T07:16:17,Delivered,Paid,10043.91,SAR,Equipment,Low,2025-10-10T02:03:50,"620 Hamilton Dale Suite 770
Lake Kimberlyhaven, MT 01485",Jubail,Express delivery,Net 30,13.53,185.16,916.03,Tracy Johnson,Colton Fuentes,2025-10-04T21:14:57.722267,2025-10-04T21:14:57.722268
ORD28760,CUST6217,2025-03-19T08:12:39,Delivered,Paid,6562.19,SAR,Petrochemicals,Low,2025-10-25T04:28:28,"598 Barnett Ridge Apt. 794
Port Kristen, AL 02852",Dammam,Handle with care,Prepaid,9.92,484.39,476.92,Tiffany Cummings,Stacey Moore,2025-10-04T21:14:57.722989,2025-10-04T21:14:57.722990
ORD28502,CUST9063,2025-02-14T02:06:31,Delivered,Paid,12516.2,SAR,Bulk Fuel,High,2025-10-08T01:18:37,"PSC 4900, Box 0271
APO AE 84869",Najran,No special requirements,COD,10.98,368.69,286.07,Donna Davidson,Jacqueline Phillips,2025-10-04T21:14:57.723491,2025-10-04T21:14:57.723492
ORD14376,CUST4705,2025-03-10T17:54:38,In Transit,Paid,2779.29,SAR,Petrochemicals,Low,2025-10-12T18:03:46,"628 Matthew Creek
Port Jesus, MT 48034",Jeddah,Hazardous materials,Net 15,3.23,256.95,978.09,Kevin Nelson,Sandra West,2025-10-04T21:14:57.724157,2025-10-04T21:14:57.724158
ORD28170,CUST7418,2025-02-08T11:08:04,Delivered,Paid,36812.87,SAR,Equipment,Medium,2025-10-29T20:15:13,"3449 Curtis Motorway
West Michelle, SC 08732",Taif,No special requirements,Net 30,3.66,260.33,133.69,Cynthia Houston,Justin Ray,2025-10-04T21:14:57.724825,2025-10-04T21:14:57.724826
ORD22692,CUST9163,2025-05-30T12:21:57,In Transit,Paid,1898.84,SAR,Fuel Delivery,Low,2025-11-01T07:26:56,"701 Johnson Flats
Port Michaelfort, CO 33122",Taif,No special requirements,COD,11.82,156.17,254.31,Stacey Mitchell,Karen Lambert,2025-10-04T21:14:57.725529,2025-10-04T21:14:57.725530
ORD89271,CUST1454,2025-06-23T17:40:56,Shipped,Paid,1910.16,SAR,Fuel Delivery,High,2025-10-12T05:14:53,"2072 Walters Extension
Stevensview, IN 01152",Jazan,Handle with care,Net 15,3.59,403.7,933.61,Lisa Cantu,Judith Carson,2025-10-04T21:14:57.726266,2025-10-04T21:14:57.726267
ORD89601,CUST9979,2025-05-25T23:54:17,Delivered,Pending,51169.45,SAR,Bulk Fuel,Low,2025-10-13T19:41:57,"9794 Krystal Prairie
Port Patricia, MI 29289",Jeddah,Express delivery,Prepaid,13.95,354.5,393.37,Jonathan Smith,Patrick Wright,2025-10-04T21:14:57.726937,2025-10-04T21:14:57.726938
ORD16509,CUST6087,2025-06-24T18:41:57,Delivered,Paid,19496.51,SAR,Petrochemicals,High,2025-10-21T03:57:35,"4506 Stephanie Spur Suite 375
North Randystad, VT 49940",Riyadh,Handle with care,Net 15,12.65,224.12,603.96,Amy Howard,Erin Chapman MD,2025-10-04T21:14:57.727642,2025-10-04T21:14:57.727643
ORD66148,CUST9357,2025-02-28T10:21:28,Delivered,Partial,3960.61,SAR,Services,Low,2025-10-25T23:52:53,"01944 Haley Station
Williamsburgh, DC 72092",Jubail,Hazardous materials,Net 15,8.99,465.44,706.74,Kimberly Burgess,Brent Roberts,2025-10-04T21:14:57.728367,2025-10-04T21:14:57.728368
ORD71883,CUST3434,2025-05-27T20:20:19,Shipped,Paid,18146.5,SAR,Petrochemicals,Low,2025-10-29T04:19:58,"544 Anna Islands
New Caitlynfurt, DE 84152",Jeddah,No special requirements,COD,7.0,220.63,374.39,Catherine Morgan,Susan Anderson,2025-10-04T21:14:57.729048,2025-10-04T21:14:57.729049
ORD93525,CUST9108,2025-03-21T09:21:42,Processing,Pending,18448.1,SAR,Petrochemicals,Medium,2025-10-13T17:56:50,"2216 Wagner Ford
South Bryan, ME 09800",Dammam,Express delivery,Prepaid,2.69,245.39,408.57,Kelsey Gates,Jacob Palmer,2025-10-04T21:14:57.729740,2025-10-04T21:14:57.729741
ORD22607,CUST7231,2025-03-30T00:52:36,Delivered,Paid,1116.37,SAR,Services,Low,2025-10-29T14:10:51,"1657 Tara Corners Apt. 643
East Paul, OK 91063",Taif,No special requirements,Net 15,5.14,445.14,975.38,Elizabeth Garcia,Elizabeth Powell,2025-10-04T21:14:57.731582,2025-10-04T21:14:57.731585
ORD95838,CUST5669,2025-05-12T06:40:45,Processing,Paid,24873.77,SAR,Equipment,Medium,2025-10-09T13:57:06,"7433 Mary Corners Suite 713
West Michael, VT 78927",Dammam,Temperature controlled,COD,8.67,337.14,882.56,Melissa Benson MD,Cheryl Norris,2025-10-04T21:14:57.732667,2025-10-04T21:14:57.732669
ORD98349,CUST5089,2025-02-10T09:18:28,Confirmed,Paid,1891.63,SAR,Services,Medium,2025-10-11T19:06:16,"4205 David Heights
Port Kevinfurt, AR 86234",Dammam,Hazardous materials,Prepaid,7.53,303.72,272.87,Jeremy Davis,Katherine Herring,2025-10-04T21:14:57.733887,2025-10-04T21:14:57.733889
ORD45020,CUST3964,2025-03-05T12:36:09,Delivered,Paid,79828.06,SAR,Bulk Fuel,Medium,2025-10-07T15:51:30,"PSC 5537, Box 3510
APO AP 84959",Taif,No special requirements,COD,9.49,260.43,696.98,Heidi Wilson,John Patrick,2025-10-04T21:14:57.734438,2025-10-04T21:14:57.734439
ORD19372,CUST3097,2025-03-02T07:46:16,In Transit,Partial,890.44,SAR,Fuel Delivery,Low,2025-10-17T23:24:27,"200 Carrie Meadow Suite 875
Hughesport, CO 38991",Riyadh,Handle with care,Prepaid,1.6,196.23,521.2,Jordan Burns,William Bradford,2025-10-04T21:14:57.735186,2025-10-04T21:14:57.735187
ORD75934,CUST6216,2025-02-14T10:56:37,Delivered,Pending,2368.25,SAR,Fuel Delivery,Medium,2025-11-01T08:14:19,"7051 Brennan Key Apt. 258
Angelaville, ME 19186",Jubail,Handle with care,Net 30,0.32,116.58,356.61,Nancy Brown,Valerie Lucero,2025-10-04T21:14:57.735903,2025-10-04T21:14:57.735904
ORD59784,CUST1635,2025-04-06T19:10:42,Delivered,Paid,1212.36,SAR,Fuel Delivery,Medium,2025-10-31T21:27:44,"0653 Kristin Pike
Amyview, ND 09756",Hofuf,No special requirements,COD,1.29,76.86,741.31,Scott Garrison,Timothy Cook,2025-10-04T21:14:57.736567,2025-10-04T21:14:57.736567
ORD91014,CUST6228,2025-05-20T22:56:19,In Transit,Partial,38457.68,SAR,Bulk Fuel,Low,2025-10-29T03:59:21,"896 Martinez Locks
New Phillip, RI 09782",Yanbu,Temperature controlled,COD,5.96,327.24,412.13,Todd Roman,Michelle Martin,2025-10-04T21:14:57.737269,2025-10-04T21:14:57.737270
ORD60206,CUST3622,2025-04-24T15:25:22,Delivered,Paid,1631.19,SAR,Services,Low,2025-10-15T05:41:24,"733 Suzanne Gateway Apt. 748
Williamston, WA 07341",Yanbu,No special requirements,Net 30,4.11,50.37,374.33,Anthony Greene,Karen Bennett,2025-10-04T21:14:57.737986,2025-10-04T21:14:57.737987
ORD76392,CUST6272,2025-04-20T16:27:47,Shipped,Pending,1648.94,SAR,Lubricants,Medium,2025-10-06T22:00:13,"08254 Thomas Union
Richardbury, MI 51206",Jeddah,Temperature controlled,Net 15,4.49,288.76,536.78,Charles Davis,David Guerra DDS,2025-10-04T21:14:57.738668,2025-10-04T21:14:57.738669
ORD72914,CUST1402,2025-06-07T09:58:27,In Transit,Paid,6327.35,SAR,Lubricants,Medium,2025-10-26T22:25:19,"Unit 6754 Box 8566
DPO AE 35632",Hofuf,Hazardous materials,COD,7.43,354.36,241.24,Brian Scott,Jessica Edwards,2025-10-04T21:14:57.739154,2025-10-04T21:14:57.739155
ORD35482,CUST6623,2025-05-01T22:01:45,Pending,Paid,1706.01,SAR,Services,Low,2025-10-11T05:42:43,"501 Perez Lights
Aprilville, PA 09138",Taif,Handle with care,Net 30,10.05,341.77,281.53,Annette Wilson,Danielle Robbins,2025-10-04T21:14:57.739846,2025-10-04T21:14:57.739847
ORD76085,CUST2358,2025-03-14T22:18:47,Processing,Partial,1310.46,SAR,Fuel Delivery,High,2025-10-22T19:57:32,"94766 Anderson Greens
North William, NC 77988",Riyadh,Handle with care,Net 15,14.98,298.6,836.68,Lauren Carlson,Thomas Richards,2025-10-04T21:14:57.740561,2025-10-04T21:14:57.740562
ORD61330,CUST6355,2025-02-01T15:43:53,Processing,Paid,31270.29,SAR,Bulk Fuel,Medium,2025-10-09T23:26:04,"15075 Serrano Avenue
South Amberton, CO 62546",Jazan,No special requirements,Prepaid,6.03,223.84,136.2,Michael Williams,Morgan Powers,2025-10-04T21:14:57.741488,2025-10-04T21:14:57.741490
ORD66887,CUST9581,2025-05-23T11:26:14,Delivered,Paid,2712.83,SAR,Lubricants,Medium,2025-10-18T20:30:42,"0415 Mcdaniel Drive
North Rickyberg, NM 03009",Abha,Express delivery,Net 30,0.92,230.63,511.82,Dana Moore,John Stokes,2025-10-04T21:14:57.742250,2025-10-04T21:14:57.742251
ORD16858,CUST9800,2025-03-19T14:10:18,Shipped,Pending,1835.11,SAR,Fuel Delivery,Low,2025-10-25T07:25:44,"75907 Vicki Meadow
South Mark, FM 39930",Najran,Hazardous materials,Net 15,10.76,149.43,747.02,Jessica Spencer,Andrew Rodriguez,2025-10-04T21:14:57.742932,2025-10-04T21:14:57.742933
ORD49689,CUST8640,2025-04-12T00:15:27,Delivered,Paid,1521.37,SAR,Services,Low,2025-10-27T18:12:10,"5277 Alexis Terrace
Watsonton, NE 88699",Jubail,Hazardous materials,Net 15,11.1,349.3,501.69,Michael Jennings,Krista Johnson MD,2025-10-04T21:14:57.743642,2025-10-04T21:14:57.743643
ORD92238,CUST6149,2025-04-03T02:17:44,Delivered,Paid,77151.98,SAR,Bulk Fuel,Low,2025-11-02T12:30:22,"5491 Kelley Ports
West Beth, IA 36564",Riyadh,Hazardous materials,Net 15,5.96,138.17,645.42,Peter Walker,Michael Evans,2025-10-04T21:14:57.744342,2025-10-04T21:14:57.744343
ORD64375,CUST2974,2025-05-19T13:57:30,Delivered,Paid,2474.07,SAR,Lubricants,High,2025-10-10T00:57:09,"23759 Reynolds Divide
North Sierra, CO 63109",Jeddah,Express delivery,Prepaid,9.28,134.18,511.2,Anthony Moore,Kristen Hughes DDS,2025-10-04T21:14:57.745052,2025-10-04T21:14:57.745053
ORD94351,CUST7693,2025-02-08T19:10:04,Delivered,Paid,4014.91,SAR,Lubricants,Medium,2025-10-29T00:41:25,"50736 Duane Motorway
Meyerburgh, LA 02812",Yanbu,Hazardous materials,Net 30,10.15,207.74,500.83,Nathan Davis,Christine Young,2025-10-04T21:14:57.745747,2025-10-04T21:14:57.745748
ORD19151,CUST2133,2025-02-20T13:32:39,Processing,Paid,7220.21,SAR,Equipment,Low,2025-10-30T22:37:30,"694 Travis Ridges
Thomasland, AZ 91459",Taif,Handle with care,Prepaid,10.26,493.99,437.4,Mrs. Brandi Martinez,Richard Bryant,2025-10-04T21:14:57.746420,2025-10-04T21:14:57.746421
ORD17728,CUST5427,2025-02-27T05:03:31,Delivered,Paid,7258.27,SAR,Lubricants,Low,2025-10-06T10:12:25,"228 Morse Mountain
Maryfurt, ME 84776",Hofuf,Handle with care,Net 30,11.41,367.85,307.94,Jeremy Stuart,Patrick Miller,2025-10-04T21:14:57.749022,2025-10-04T21:14:57.749026
ORD61849,CUST7971,2025-05-05T07:39:20,In Transit,Pending,4639.7,SAR,Services,High,2025-10-13T18:47:46,"PSC 3501, Box 7702
APO AP 75948",Abha,Express delivery,Net 15,12.7,136.03,880.78,Luke Ramos,Crystal Moreno,2025-10-04T21:14:57.749728,2025-10-04T21:14:57.749730
ORD12900,CUST6771,2025-02-17T08:25:46,Delivered,Pending,3666.52,SAR,Services,High,2025-10-09T00:03:08,"7402 Stephenson Ford
New Jeremiahfort, WV 98101",Hofuf,Hazardous materials,Prepaid,3.27,207.04,407.04,Stephen Skinner,Jeffery Lawson,2025-10-04T21:14:57.750568,2025-10-04T21:14:57.750570
ORD88962,CUST7850,2025-04-10T16:22:29,In Transit,Paid,3572.7,SAR,Fuel Delivery,High,2025-10-20T03:30:21,"27347 Denise Union Apt. 885
Fitzgeraldburgh, FM 20732",Najran,Hazardous materials,Net 15,14.12,87.65,978.91,Brandy Rivera,Mary Sparks,2025-10-04T21:14:57.751399,2025-10-04T21:14:57.751401
ORD36078,CUST8780,2025-06-23T09:37:22,Shipped,Paid,44837.79,SAR,Bulk Fuel,High,2025-10-08T22:39:56,"USNS Murphy
FPO AE 96254",Riyadh,Hazardous materials,Prepaid,0.99,344.09,250.92,Alicia Tate,Caroline Hess,2025-10-04T21:14:57.752039,2025-10-04T21:14:57.752040
ORD97881,CUST6107,2025-05-10T13:57:22,Processing,Paid,3051.73,SAR,Services,High,2025-10-23T20:16:41,"58945 Sims Gardens Suite 672
Kathleenmouth, MT 03604",Jeddah,Temperature controlled,COD,8.99,320.91,481.3,Tara Benitez,William Brown,2025-10-04T21:14:57.753017,2025-10-04T21:14:57.753022
ORD46587,CUST5927,2025-04-16T14:47:58,Processing,Paid,4433.71,SAR,Lubricants,Medium,2025-10-25T23:50:17,"261 Natalie Course
South Michelle, AL 53355",Jeddah,No special requirements,COD,4.39,176.65,175.59,Heather Simmons,Jessica Williams,2025-10-04T21:14:57.754029,2025-10-04T21:14:57.754032
ORD21127,CUST1988,2025-04-02T19:02:14,Delivered,Pending,9683.23,SAR,Lubricants,Medium,2025-10-06T22:08:41,"1981 Rios Hill Apt. 893
West Madeline, MT 60543",Jeddah,No special requirements,Net 15,13.93,353.44,187.19,Cynthia Hill,Stephanie Wood,2025-10-04T21:14:57.756436,2025-10-04T21:14:57.756440
ORD95811,CUST8308,2025-03-23T01:37:32,In Transit,Paid,93095.6,SAR,Bulk Fuel,Medium,2025-10-23T23:17:57,"09236 Gill River
New Frankshire, CA 42559",Riyadh,Handle with care,Prepaid,7.38,199.09,732.82,Joshua Davis,Tyrone Vargas,2025-10-04T21:14:57.757523,2025-10-04T21:14:57.757526
ORD96794,CUST4337,2025-05-03T07:59:27,In Transit,Paid,962.52,SAR,Fuel Delivery,Medium,2025-10-20T06:49:44,"954 John Roads
Jessicaberg, FL 98334",Jazan,Handle with care,Net 15,7.58,274.81,764.39,Ashley Howard,Cindy Stevens,2025-10-04T21:14:57.758289,2025-10-04T21:14:57.758290
ORD13344,CUST2347,2025-05-17T11:08:21,Delivered,Paid,3359.08,SAR,Petrochemicals,High,2025-10-08T03:36:03,"89487 Gibson Stravenue Apt. 963
New Christopher, MO 90917",Dammam,Express delivery,Net 30,1.29,490.33,732.55,Calvin Lowery,Heather Lloyd,2025-10-04T21:14:57.759022,2025-10-04T21:14:57.759022
ORD37327,CUST7875,2025-04-05T23:19:16,Delivered,Overdue,1227.39,SAR,Fuel Delivery,High,2025-11-01T05:24:20,"546 Susan Knolls
Mariaton, IN 28392",Yanbu,Handle with care,Prepaid,7.55,374.88,294.27,Henry Reyes,Katie Reynolds,2025-10-04T21:14:57.759687,2025-10-04T21:14:57.759688
ORD46214,CUST1165,2025-04-21T22:30:22,Delivered,Paid,4560.53,SAR,Services,High,2025-10-13T19:47:21,"7543 Wilson Hollow
Bryanview, OK 70574",Najran,Hazardous materials,COD,12.68,292.2,770.67,Donald Frye,Melissa Mills MD,2025-10-04T21:14:57.760418,2025-10-04T21:14:57.760419
ORD93841,CUST6570,2025-04-29T10:43:06,In Transit,Paid,2076.75,SAR,Petrochemicals,Medium,2025-10-09T02:47:53,"67389 Veronica Ferry Apt. 771
Lake Danielleburgh, NE 36616",Jubail,Hazardous materials,Prepaid,9.75,464.68,586.71,Scott Herrera,Ashley King,2025-10-04T21:14:57.761122,2025-10-04T21:14:57.761123
ORD78508,CUST4067,2025-03-14T20:22:48,Delivered,Pending,5788.06,SAR,Lubricants,Medium,2025-10-21T17:15:31,"03344 Duncan Camp Apt. 328
Zacharyborough, MT 92951",Dammam,Express delivery,Net 30,12.5,152.72,382.22,Melissa Martin,Paul Rivera,2025-10-04T21:14:57.761832,2025-10-04T21:14:57.761833
ORD15293,CUST2104,2025-05-06T11:51:57,Processing,Paid,3405.62,SAR,Lubricants,High,2025-10-09T05:28:10,"0831 Olson Points Suite 232
South Shawnborough, KY 18388",Jeddah,Handle with care,Net 30,1.37,224.55,351.35,Michelle Salas,Sydney Graves,2025-10-04T21:14:57.762545,2025-10-04T21:14:57.762546
ORD57811,CUST4614,2025-06-19T15:41:05,In Transit,Paid,6023.58,SAR,Lubricants,Medium,2025-10-29T20:21:33,"0026 Thompson Corners
West Andrewfort, WA 81033",Najran,Hazardous materials,Prepaid,14.76,343.84,398.22,Emily Thompson,Taylor Allen,2025-10-04T21:14:57.763249,2025-10-04T21:14:57.763250
ORD99615,CUST6042,2025-03-22T00:53:19,Shipped,Pending,5835.6,SAR,Lubricants,Medium,2025-10-27T08:40:18,"155 Horne Flats
West Biancaville, ID 82670",Jazan,Handle with care,Net 15,13.15,61.15,872.13,Kathryn Rose,Mason Flowers,2025-10-04T21:14:57.765576,2025-10-04T21:14:57.765580
ORD90422,CUST3351,2025-02-11T11:42:19,Delivered,Paid,45525.08,SAR,Bulk Fuel,High,2025-10-25T23:51:48,"8576 Roth Mountain Apt. 382
Raymondville, TN 35382",Yanbu,Hazardous materials,Net 30,9.2,337.0,697.53,Elizabeth Nunez,Catherine Bailey DDS,2025-10-04T21:14:57.766508,2025-10-04T21:14:57.766509
ORD17547,CUST4433,2025-03-18T18:12:26,Processing,Pending,46751.3,SAR,Equipment,Medium,2025-10-09T18:16:39,"PSC 6109, Box 2024
APO AP 64501",Jubail,Temperature controlled,COD,5.21,241.77,636.0,Dana Chang,David Morse,2025-10-04T21:14:57.767030,2025-10-04T21:14:57.767031
ORD60935,CUST5580,2025-04-14T02:10:43,Shipped,Pending,964.41,SAR,Services,Medium,2025-10-19T07:35:28,"2058 Lindsey Fork Suite 047
New Annetteside, MT 28754",Jeddah,No special requirements,Prepaid,8.03,285.98,804.3,Jeffrey Ward,Taylor Quinn,2025-10-04T21:14:57.767747,2025-10-04T21:14:57.767748
ORD43800,CUST9075,2025-02-01T22:46:01,Confirmed,Paid,7688.63,SAR,Lubricants,Medium,2025-10-23T10:46:48,"94584 Cruz Wells
East Sophia, NM 25059",Abha,Express delivery,Net 30,0.98,465.31,849.98,Tanya Callahan,Juan Boyd,2025-10-04T21:14:57.768462,2025-10-04T21:14:57.768463
ORD40250,CUST4352,2025-02-24T06:15:55,Delivered,Overdue,22009.48,SAR,Equipment,High,2025-10-25T10:55:49,"USCGC Hill
FPO AE 50615",Abha,Express delivery,Net 30,4.67,207.65,451.46,Jeremy Flynn,Christine Jones,2025-10-04T21:14:57.769037,2025-10-04T21:14:57.769038
ORD74711,CUST2284,2025-04-15T18:20:33,Delivered,Pending,28334.96,SAR,Equipment,High,2025-11-01T22:13:02,"2359 Fernandez Hills Apt. 016
West Morganbury, SC 55177",Taif,Express delivery,Net 30,12.95,235.2,993.16,Cynthia Mathis,John Sullivan,2025-10-04T21:14:57.769772,2025-10-04T21:14:57.769773
ORD56672,CUST1493,2025-06-06T00:36:13,Delivered,Paid,1387.04,SAR,Fuel Delivery,Low,2025-10-12T21:08:26,"86184 Michael Landing Apt. 958
East Zachary, CA 67310",Dammam,Express delivery,Net 30,2.06,155.92,493.16,Pamela Powell,Crystal Gonzalez,2025-10-04T21:14:57.770457,2025-10-04T21:14:57.770458
ORD51221,CUST2881,2025-06-03T21:26:11,Delivered,Paid,19515.17,SAR,Equipment,Medium,2025-10-19T07:21:30,"6944 Alicia Cliffs Suite 157
Timothyville, MH 11899",Abha,Temperature controlled,Prepaid,13.47,325.25,439.93,Hannah Peters,Sean Bright,2025-10-04T21:14:57.771142,2025-10-04T21:14:57.771143
ORD72359,CUST8342,2025-05-23T21:38:40,Delivered,Paid,1794.87,SAR,Services,Medium,2025-10-08T02:05:30,"85257 David Squares Apt. 597
Davidfort, MP 38049",Yanbu,Express delivery,Net 30,10.41,286.09,600.33,Aaron Johnson,Theresa Petersen,2025-10-04T21:14:57.771824,2025-10-04T21:14:57.771825
ORD80092,CUST2477,2025-03-12T14:09:57,Delivered,Paid,1552.44,SAR,Services,High,2025-11-01T06:07:05,"USCGC King
FPO AA 76638",Jazan,Temperature controlled,Prepaid,3.79,431.47,473.35,Vicki Marks,Curtis Ruiz,2025-10-04T21:14:57.772425,2025-10-04T21:14:57.772426
ORD91685,CUST3169,2025-05-10T21:48:31,Shipped,Pending,3128.59,SAR,Lubricants,High,2025-10-07T04:57:24,"479 Jones Tunnel Apt. 231
Hallview, FL 76071",Jubail,Express delivery,Net 15,14.02,346.61,563.04,Christopher Miller,Joseph Hess,2025-10-04T21:14:57.773161,2025-10-04T21:14:57.773162
ORD81939,CUST3162,2025-04-27T07:13:50,Delivered,Paid,3494.33,SAR,Petrochemicals,Low,2025-10-24T07:57:17,"707 Lang Fords
Mikebury, PW 66545",Abha,Hazardous materials,Net 15,2.1,75.68,242.96,Christopher Phillips PhD,Lisa Lloyd,2025-10-04T21:14:57.773863,2025-10-04T21:14:57.773864
ORD96414,CUST8502,2025-03-14T07:15:56,In Transit,Overdue,72738.55,SAR,Bulk Fuel,Medium,2025-11-02T01:15:26,"6050 Anthony Ford Suite 021
West Marvinchester, MS 60177",Jazan,No special requirements,Prepaid,9.91,383.81,744.48,William Simmons,Christina Snyder,2025-10-04T21:14:57.774553,2025-10-04T21:14:57.774554
ORD43920,CUST9456,2025-04-30T16:42:34,Delivered,Partial,2817.36,SAR,Services,Low,2025-10-11T04:00:53,"833 Ramsey Plains
South Angieside, ME 12007",Jubail,Handle with care,Net 15,8.94,279.86,750.75,Kayla Black,Douglas Garcia,2025-10-04T21:14:57.775255,2025-10-04T21:14:57.775256
ORD58539,CUST5774,2025-02-18T03:18:34,Delivered,Paid,3442.14,SAR,Services,Medium,2025-10-12T17:59:02,"774 Chavez Locks
North Melissashire, NV 82910",Abha,Handle with care,Net 30,6.66,314.78,661.87,Kathleen Stewart,Heather Singh,2025-10-04T21:14:57.775957,2025-10-04T21:14:57.775958
ORD39413,CUST9469,2025-03-27T02:03:57,Delivered,Partial,3799.46,SAR,Fuel Delivery,High,2025-11-02T01:12:22,"2877 Andrea Common Apt. 584
Port Bonnieburgh, SD 60423",Hofuf,Handle with care,Net 15,4.0,163.41,592.65,Jasmine Decker,Valerie Miller,2025-10-04T21:14:57.776655,2025-10-04T21:14:57.776656
ORD94934,CUST4093,2025-03-09T12:38:27,Delivered,Paid,87218.79,SAR,Bulk Fuel,High,2025-10-27T03:41:20,"134 Matthew Lodge
Lake Kristinaville, CT 35600",Jubail,Hazardous materials,Net 15,2.5,89.69,275.67,Brandon Nelson,Michael Anderson,2025-10-04T21:14:57.777318,2025-10-04T21:14:57.777319
ORD49426,CUST7280,2025-03-18T16:53:36,Delivered,Pending,2390.84,SAR,Petrochemicals,Low,2025-10-12T07:39:18,"297 Danielle Springs
Josephport, MO 42969",Yanbu,Temperature controlled,COD,1.48,357.15,469.55,Dawn Jones,Matthew Martinez,2025-10-04T21:14:57.778015,2025-10-04T21:14:57.778016
ORD93576,CUST1146,2025-02-02T05:52:30,Confirmed,Paid,9108.89,SAR,Equipment,Low,2025-10-17T16:20:50,"739 Thompson Harbors
East Charles, DC 75406",Jubail,Handle with care,COD,12.06,144.25,612.27,Marissa Hickman,James Douglas,2025-10-04T21:14:57.778835,2025-10-04T21:14:57.778836
ORD55922,CUST9049,2025-04-09T22:48:46,Delivered,Paid,3669.21,SAR,Services,Low,2025-11-02T13:31:25,"04100 Kim Orchard Apt. 912
Erikaton, VA 52903",Jeddah,Hazardous materials,Prepaid,12.91,242.52,542.03,Andrew Miller,Charles Richardson,2025-10-04T21:14:57.779594,2025-10-04T21:14:57.779595
ORD83068,CUST5662,2025-03-13T00:16:20,In Transit,Pending,3325.23,SAR,Fuel Delivery,High,2025-10-06T13:53:28,"35407 Stephen Curve
Jacobborough, ME 19781",Najran,No special requirements,Net 30,8.31,104.11,302.57,Lisa Hall,Michelle Evans,2025-10-04T21:14:57.781591,2025-10-04T21:14:57.781594
ORD14104,CUST6299,2025-05-02T14:20:04,In Transit,Paid,3390.54,SAR,Services,High,2025-10-28T00:18:20,"766 Donna Oval Apt. 322
New Jenniferside, AZ 98914",Jubail,Handle with care,Prepaid,4.23,253.53,603.7,Franklin Wilson,Brian Schwartz,2025-10-04T21:14:57.782795,2025-10-04T21:14:57.782797
