supplier_id,supplier_name,contact_person,phone,email,address,city,country,supplier_type,credit_rating,payment_terms,lead_time_days,quality_rating,on_time_delivery_rate,total_orders,total_value_sar,certifications,created_at
SUP9438,Heavy Equipment,David Beard II,391.497.1096x2854,khoward@example.org,"045 Louis Stravenue Apt. 702
Beckerfurt, RI 41774",Dammam,Qatar,Equipment Supplier,B+,Net 15,22,4.6,0.911,66,387323.47,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.689298
SUP4814,Logistics Services,Donna Simpson,+1-717-475-5576,dalemartin@example.net,"8126 Sarah Mountain Suite 018
Perryton, WY 34328",Dubai,Qatar,Service Provider,C,Net 15,3,4.4,0.886,277,6247563.76,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.689991
SUP8702,Safety Equipment,Casey Robinson,+1-728-408-9309x55340,rodrigueztheresa@example.net,"3222 Emily Falls Suite 537
Adamhaven, GU 93339",Jeddah,Kuwait,Equipment Supplier,C,Net 15,22,4.6,0.872,654,5251608.64,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.690671
SUP9677,Consulting Services,Steven Green,(702)563-0239x498,tony65@example.com,"7835 Isabel Heights
East Paulville, MA 87515",Doha,Qatar,Service Provider,A,Prepaid,7,4.5,0.923,464,2407535.81,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.691232
SUP1265,Total,Julie Vaughn,+1-399-795-2473x803,jonesteresa@example.com,"292 Martinez Loaf Apt. 799
Smithchester, KS 65033",Kuwait,UAE,Fuel Supplier,A,Net 30,28,4.3,0.89,555,2180726.62,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.691962
SUP8670,Shell,Jeffrey Martin,+1-244-959-9812,gabrielle58@example.net,"396 Kevin Forge Suite 900
East Dannyland, SD 43509",Dammam,Kuwait,Fuel Supplier,B+,Prepaid,29,4.5,0.859,408,1812446.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.692535
SUP2059,Iveco Parts,James Nelson,+1-391-258-8981x1459,susan90@example.com,"PSC 4968, Box 6885
APO AE 55971",Riyadh,Saudi Arabia,Parts Supplier,B,Prepaid,23,3.8,0.95,731,4205297.24,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.692906
SUP2308,Chevron,Karen Payne,574-616-4565,heathermorrison@example.net,"27934 Kelly Row
Bowenbury, WA 01179",Dubai,Kuwait,Fuel Supplier,A,Prepaid,9,5.0,0.939,327,2420774.67,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.693602
SUP2321,Safety Equipment,Jonathan Wilson,+1-566-959-8827x60029,hamptonjulie@example.com,"956 Bill Ramp Apt. 874
Mckenzieport, MO 44349",Dammam,Kuwait,Equipment Supplier,B+,Net 30,5,4.7,0.977,827,5367102.84,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.694271
SUP6354,Heavy Equipment,David Clark,001-561-985-6475x80020,gloriapatel@example.org,"4087 Smith Shoal
Port Stevenland, AL 74776",Jeddah,UAE,Equipment Supplier,B+,COD,13,4.6,0.971,727,9617908.17,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.694964
SUP8677,Distribution,Andrea Lopez,509-280-2499x742,powellnathan@example.org,"602 Samantha Mountain Suite 782
Davidtown, KY 97626",Doha,Qatar,Logistics Partner,A+,Net 30,6,3.8,0.952,988,1313655.25,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.695630
SUP8248,Logistics Services,Jeremy Bailey,001-932-615-4285x0685,idunlap@example.net,"0870 William Crescent
Randyhaven, WY 17221",Kuwait,Qatar,Service Provider,B,Prepaid,30,4.5,0.939,914,3135905.51,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.696222
SUP6528,Consulting Services,Sheryl Perez,001-889-659-5640x7400,bryantmelissa@example.net,"628 Garcia Locks
West Jordanview, SC 32598",Doha,Kuwait,Service Provider,A,Net 15,14,4.7,0.899,718,8603038.22,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.698769
SUP2597,Transportation,Nicholas Baker,458.409.2775x678,timothyramirez@example.net,"78392 Tyler Crest Apt. 652
New David, HI 30714",Jeddah,UAE,Logistics Partner,B,Net 15,24,4.6,0.859,922,5145348.38,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.700000
SUP5519,BP,Alyssa Buck,+1-701-296-3287x0402,marthawright@example.net,"1310 Edward Squares
New Taramouth, KS 48925",Dubai,Qatar,Fuel Supplier,A,COD,17,4.3,0.933,571,1367489.11,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.700966
SUP3688,Warehousing,Cassandra Webb,(205)729-2317,mjohnson@example.net,"179 April Mountain
East Debbie, PW 32437",Dammam,Bahrain,Logistics Partner,A+,Prepaid,24,4.1,0.89,422,9836351.99,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.701561
SUP5945,Safety Equipment,Ruth Wood,440-999-9813x392,hbooth@example.net,"1952 Lee Underpass
Martinhaven, NJ 00638",Dammam,UAE,Equipment Supplier,A,Net 30,13,4.1,0.91,243,8269696.37,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.702216
SUP7239,Shell,Jeremy Mcdaniel,+1-390-633-5233,heatherortiz@example.org,"3277 Jones Highway
East Dianaview, SD 26109",Doha,Kuwait,Fuel Supplier,A+,Prepaid,1,4.8,0.908,927,7507806.05,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.702903
SUP7835,Chevron,Gregory Barker,+1-460-923-4444x35504,kennethharris@example.net,"310 Ashley Forks
East Elizabeth, KY 42389",Dammam,Qatar,Fuel Supplier,C,Net 30,7,4.3,0.879,272,6614801.9,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.703552
SUP4337,Scania Parts,Karen Rhodes,+1-364-992-4311x43321,mayjulie@example.net,"7896 Wendy Drives
North Christine, MI 87998",Kuwait,UAE,Parts Supplier,B+,Net 30,23,3.9,0.98,101,3755402.31,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.704219
SUP1434,Technology Equipment,Shelly Elliott,(298)376-2618,johnshelton@example.net,"1739 Emily Haven Suite 844
Port Tiffanyburgh, CT 78896",Jeddah,Bahrain,Equipment Supplier,B,COD,13,4.0,0.951,363,1222427.19,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.704920
SUP1288,Heavy Equipment,Thomas Downs,681-867-3330x640,ajohns@example.net,"4018 Clark Fort Suite 234
Graymouth, CT 22870",Riyadh,Kuwait,Equipment Supplier,B,Net 30,16,4.1,0.979,771,3490854.01,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.705584
SUP1156,BP,Crystal Andersen,999.611.1779x0974,ypayne@example.org,"89575 Young Divide
West Caleb, TX 03031",Doha,Qatar,Fuel Supplier,C,Net 15,16,4.9,0.946,415,8089130.18,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.706216
SUP4407,Distribution,Edward Foster,511.395.2228x128,michelle82@example.com,"601 Gutierrez Bypass
Paynefurt, NE 63280",Doha,Saudi Arabia,Logistics Partner,A+,COD,25,4.8,0.868,820,1682014.7,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.706826
SUP5741,MAN Parts,Zachary Barker,+1-242-621-5076x588,harristheresa@example.org,"85851 Tonya Walk Apt. 022
Melissaville, IN 35590",Dammam,Kuwait,Parts Supplier,A,Net 30,2,4.1,0.958,833,4677920.94,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.707723
SUP3420,Mercedes Parts,Howard Miller,809-792-3537,johnrogers@example.net,"30699 Christine Drive
Erinburgh, MN 68085",Kuwait,Qatar,Parts Supplier,A+,Net 30,20,4.9,0.854,779,5792573.23,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.708495
SUP2661,Warehousing,Michelle Lane,+1-480-929-5754x287,laura17@example.com,"8033 Terrell Forks Apt. 718
Brandonfort, AZ 65732",Dubai,Qatar,Logistics Partner,A+,Prepaid,9,4.6,0.976,651,8421156.73,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.709132
SUP2813,Heavy Equipment,Brittany Mosley,+1-323-370-3627x623,rachel60@example.org,"2247 Knox Meadows Suite 783
Anthonyberg, CA 65746",Riyadh,Bahrain,Equipment Supplier,B,Net 30,26,4.5,0.882,25,4129786.47,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.709752
SUP9092,Total,Matthew Davies,860-633-8859,qperry@example.org,"4497 Huff Parks
Lake Janet, MS 44906",Doha,Bahrain,Fuel Supplier,B,Net 30,29,3.8,0.881,319,4650714.83,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.710385
SUP6377,Consulting Services,Richard Powell,819-524-1287,woodbrian@example.com,"31147 Maria Lodge Apt. 383
Port Theresa, PR 59170",Riyadh,Kuwait,Service Provider,B,Net 30,21,4.6,0.946,475,7320803.53,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.711075
SUP4704,Maintenance Services,Brent Johnson,305.886.7079x20074,marc81@example.org,"0719 Diaz Views
Port Miranda, CT 44279",Jeddah,Kuwait,Service Provider,B,Prepaid,20,3.6,0.92,286,8624613.93,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.711752
SUP5990,Safety Equipment,Russell Kelly,713-296-1842x42469,npatterson@example.com,"080 Marisa Dale Apt. 025
North Kaylafurt, AS 70043",Doha,Saudi Arabia,Equipment Supplier,B+,COD,4,4.3,0.895,493,5957756.11,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.712609
SUP4446,Heavy Equipment,Lori Williams,(360)533-7975x53620,sandra04@example.com,"507 Marc Loop
Johnsonland, TN 73890",Kuwait,Kuwait,Equipment Supplier,B+,Prepaid,12,3.6,0.916,902,6049256.49,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.716009
SUP9621,Technology Equipment,John Contreras,+1-965-602-7823x18701,egreene@example.net,"78964 Kevin Glens
East Kevinshire, AK 45547",Doha,UAE,Equipment Supplier,A,Prepaid,17,3.9,0.857,834,9332438.01,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.717726
SUP2578,Shell,Caitlyn Larsen,881-420-0838,llyons@example.com,"5694 Chambers Fall Apt. 627
South Perry, MH 94467",Doha,Saudi Arabia,Fuel Supplier,A,Net 15,24,4.2,0.892,571,3317405.14,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.719202
SUP7180,BP,Reginald Morgan,001-828-623-7673,david00@example.com,"027 Ryan River
Annechester, AR 61378",Dammam,Saudi Arabia,Fuel Supplier,C,Net 15,13,4.4,0.947,407,3303716.48,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.719867
SUP5645,Warehousing,James Miller,(830)330-7010,kevinholden@example.com,"00116 Amanda Flats Suite 795
South Nicholasburgh, LA 32475",Dammam,UAE,Logistics Partner,B+,Net 30,10,4.4,0.868,373,3176684.93,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.720566
SUP1309,Warehousing,Debbie Colon,425-248-8367x5682,gewing@example.com,"68183 Hicks Corner
West Roberttown, VA 15021",Riyadh,Qatar,Logistics Partner,B,Net 15,3,4.1,0.874,327,4551783.56,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.721199
SUP9418,Distribution,John Diaz,(835)742-3698x29526,jeffreyreed@example.com,"7422 Daniel Station
New Markland, TX 47259",Kuwait,Qatar,Logistics Partner,A+,Net 30,3,3.6,0.98,413,7083173.14,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.721854
SUP9470,Heavy Equipment,Lori Craig,(663)951-1004x661,travis98@example.net,"80016 Eric Point Suite 926
East Eric, CT 43354",Dubai,Saudi Arabia,Equipment Supplier,A+,Net 15,5,3.7,0.911,568,5264824.35,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.722426
SUP7162,Chevron,Meredith Galloway MD,(984)881-1379x76167,caitlin68@example.org,"8552 Goodwin Rue Apt. 031
Greenville, KY 65882",Jeddah,Kuwait,Fuel Supplier,B,Prepaid,22,4.2,0.916,247,8186159.29,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.723074
SUP9704,Total,Christopher Crawford,+1-237-891-2275x337,robertclark@example.org,"2478 Andrade View Apt. 650
South Kim, FM 52715",Kuwait,Kuwait,Fuel Supplier,C,COD,11,4.9,0.958,939,4277703.98,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.723767
SUP3108,Safety Equipment,Brian Mills,6962233443,barbara82@example.org,"3995 Tracy Ridges Apt. 911
New Deborah, RI 50924",Dubai,Kuwait,Equipment Supplier,A,Net 30,2,4.8,0.963,861,7821659.05,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.724322
SUP6284,Scania Parts,Shawn Price,4558232885,perrybailey@example.org,"736 Nichole Point
North Michael, HI 88414",Dubai,Kuwait,Parts Supplier,B+,Net 30,24,4.2,0.876,958,1936938.59,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.724973
SUP3342,Heavy Equipment,Ashley Brown,(752)791-1762,santanamallory@example.org,"419 Burns Lock Apt. 929
Forbesport, CA 13618",Dubai,Bahrain,Equipment Supplier,B+,Prepaid,6,4.2,0.865,687,9673261.34,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.725695
SUP9808,Heavy Equipment,Michael Jones,(663)650-1165,lauradiaz@example.com,"Unit 1420 Box 6924
DPO AA 67262",Kuwait,Saudi Arabia,Equipment Supplier,C,Prepaid,4,4.0,0.892,684,8005134.39,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.726162
SUP1910,Safety Equipment,Emily Meyer,+1-936-756-9603,heather23@example.com,"825 Manning Grove Suite 203
Wilsonmouth, WY 88806",Doha,Bahrain,Equipment Supplier,A,Net 15,24,5.0,0.861,356,9572717.89,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.726793
SUP3555,Iveco Parts,Lisa Price,5415766943,karen24@example.org,"479 Fred Curve
Scottville, PW 81311",Dubai,UAE,Parts Supplier,B,Net 15,16,4.6,0.918,464,6536458.38,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.727367
SUP6688,Consulting Services,James Medina,+1-949-528-2712x66475,jonesnatalie@example.net,"58122 Palmer Station Apt. 964
West Nicole, NY 07480",Dammam,Kuwait,Service Provider,C,Prepaid,20,4.6,0.874,820,325957.66,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.728062
SUP6328,Distribution,Mary Pierce,510.562.4640x86297,amber28@example.com,"29681 Edgar Springs Apt. 542
North Steven, NC 11712",Doha,Bahrain,Logistics Partner,C,COD,10,4.2,0.921,675,778073.1,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.728626
SUP7975,Safety Equipment,Gary Williams,(988)947-9196x871,brandi54@example.com,"64627 Samuel Walks
Port Pennychester, KY 30628",Dubai,Qatar,Equipment Supplier,B+,COD,18,4.2,0.959,454,1872204.04,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.729189
SUP3009,Distribution,Bobby Hull,001-739-786-7222,williamsgina@example.org,"0406 Young Hill
New Jorge, MS 22219",Riyadh,Kuwait,Logistics Partner,A+,Net 15,8,3.9,0.87,139,7545643.75,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.733351
SUP2815,Total,James Chandler,+1-989-382-4469x966,shannonallison@example.com,"46131 Young Ports Suite 755
Whiteberg, ID 55531",Riyadh,UAE,Fuel Supplier,B+,Net 30,4,4.7,0.907,115,160377.16,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.734346
SUP1573,Consulting Services,Christine Garrett,610-745-3430x008,jenniferporter@example.net,"767 Cherry Village Apt. 081
Robertville, SD 14251",Jeddah,UAE,Service Provider,B,Net 30,16,4.6,0.876,337,8654420.14,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.735353
SUP5011,Warehousing,Jane Bailey,424-753-7644,shannonzamora@example.net,"770 Whitehead Flats
Haletown, WY 25716",Kuwait,Qatar,Logistics Partner,A+,Prepaid,12,3.9,0.961,556,6829211.32,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.736099
SUP9153,Warehousing,Nicole Chan,(779)364-1089x89437,ralph92@example.org,"410 Barnes Meadows
Davidstad, MO 63488",Jeddah,Kuwait,Logistics Partner,B,COD,4,4.3,0.863,771,495777.61,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.736693
SUP1586,Iveco Parts,Mathew Jones,893.264.5445x264,lanceroberts@example.net,"98497 Adkins Plaza
Deannaland, NH 85155",Doha,Saudi Arabia,Parts Supplier,C,Prepaid,24,4.9,0.896,241,3969796.87,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.737376
SUP3118,Technology Equipment,Lauren Woods,+1-853-968-3048x69750,nicoleortega@example.org,"25904 Martin Island
Port Stevenberg, WI 01225",Dammam,Bahrain,Equipment Supplier,B,COD,4,3.8,0.873,713,3212763.67,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.738068
SUP6145,Aramco,Sean Mcclure,560.601.8500,bakertommy@example.net,"279 Vang Unions Apt. 139
Nicholsland, NY 78797",Dubai,Kuwait,Fuel Supplier,B,Net 15,2,4.9,0.871,414,1804520.17,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.738794
SUP5706,Safety Equipment,Stephanie King,839-662-6239,shawnramos@example.com,"520 James Springs Apt. 216
South Kimberly, SD 23591",Riyadh,Qatar,Equipment Supplier,B+,Prepaid,20,4.1,0.895,74,2431512.28,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.739499
SUP7923,Technology Equipment,Kimberly Boyd,(267)366-6713,diane65@example.com,"2336 Weber Throughway Suite 608
Whitetown, VT 74487",Dubai,Kuwait,Equipment Supplier,A+,Net 30,20,4.0,0.936,55,2368773.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.740120
SUP7665,Safety Equipment,Kristi Nichols,+1-642-336-6671x815,victoriagoodwin@example.org,"8898 Nelson Crescent Suite 263
Scottmouth, NJ 02081",Kuwait,Bahrain,Equipment Supplier,C,Prepaid,30,4.0,0.885,569,3678114.1,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.740862
SUP5409,Consulting Services,Shannon Hughes,+1-624-867-1802x18725,alicenichols@example.com,"136 Jason Lakes
North Melissa, NH 08368",Dubai,Saudi Arabia,Service Provider,C,Net 15,13,4.7,0.868,569,7733764.68,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.741510
SUP3913,MAN Parts,Blake Boyd,919-770-4087,qcooper@example.org,"1747 Chan Square
Dodsonstad, MA 51010",Riyadh,UAE,Parts Supplier,C,Net 15,8,3.7,0.933,933,5852155.5,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.742142
SUP6474,Distribution,Kim Vaughan,950.620.9446,harrischarlotte@example.com,"123 David Wells Suite 542
Joelland, SD 46123",Kuwait,Bahrain,Logistics Partner,B+,Net 30,9,4.2,0.87,495,4111018.76,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.742806
SUP5397,MAN Parts,John Oliver,463.601.4962,michaelrivera@example.net,"Unit 7154 Box 7240
DPO AP 36960",Kuwait,Qatar,Parts Supplier,B,Net 15,13,4.0,0.922,358,1903765.38,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.743273
SUP3824,Logistics Services,Jane Palmer,4324182629,paul02@example.org,"109 Raymond Inlet
East Stephaniestad, HI 03904",Riyadh,UAE,Service Provider,A,COD,15,4.8,0.959,684,9844342.01,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.743823
SUP4426,Heavy Equipment,Lori Wilson,+1-778-971-0086x638,rgonzalez@example.net,"50887 Brianna Radial Suite 566
East Loribury, OR 78065",Dammam,Qatar,Equipment Supplier,A,Net 30,18,4.8,0.929,643,1871120.85,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.744427
SUP6910,Transportation,Adam Jones,7604771023,carrie62@example.com,"949 Melissa Crest Apt. 716
Andersonshire, ID 03743",Doha,Qatar,Logistics Partner,A,Net 30,11,3.8,0.949,338,2767415.42,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.745008
SUP3050,Logistics Services,Cynthia Baker,(408)285-8918x9854,joshuanolan@example.com,"9224 Jefferson Lights Apt. 577
Brownfurt, IL 71443",Riyadh,Qatar,Service Provider,A+,Prepaid,7,4.1,0.924,216,4755582.27,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.746236
SUP6709,Total,Christian Munoz,001-946-772-4945,brandon84@example.com,"8630 Stevens Dale Apt. 648
East James, ID 94396",Riyadh,Qatar,Fuel Supplier,A,Net 15,13,4.1,0.931,488,8115538.71,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.747953
SUP3974,Shell,Aaron Rice,+1-595-279-6791,teresaoliver@example.org,"41023 Sarah Place
North Raven, HI 44418",Jeddah,Qatar,Fuel Supplier,B,Net 15,18,3.8,0.944,570,2625624.35,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.748885
SUP2975,BP,Tracy Roberts,001-543-455-5286,davidhowell@example.com,"18040 Joseph Corners
Lake David, PR 02890",Dammam,Bahrain,Fuel Supplier,A,Net 15,4,4.1,0.967,888,9982309.48,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.749946
SUP3676,Safety Equipment,Mary Thompson,364.651.6290x41113,ywhite@example.com,"PSC 1742, Box 7761
APO AA 94071",Dubai,Kuwait,Equipment Supplier,B+,COD,8,4.5,0.914,926,2128302.39,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.750658
SUP5881,Maintenance Services,Jesse Short,001-412-537-3991,carrollbonnie@example.net,"Unit 3036 Box 5865
DPO AP 74937",Doha,Qatar,Service Provider,A,COD,22,3.5,0.865,206,615023.13,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.751359
SUP2333,Shell,Jacob Decker,(222)727-5340,hilljacqueline@example.net,"133 Joseph Glen Suite 548
South Tyler, WI 01107",Jeddah,Saudi Arabia,Fuel Supplier,B+,Net 15,27,4.1,0.936,940,6261973.84,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.752174
SUP8618,Transportation,Annette Jenkins,001-879-800-0897x742,pdudley@example.com,"491 Andre Path Apt. 292
Aaronville, NJ 31676",Doha,Bahrain,Logistics Partner,A+,Net 30,16,4.2,0.851,25,7777127.36,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.752984
SUP4006,Technology Equipment,Michelle Hodges,888-295-1585x2346,lcameron@example.org,"241 Jonathan Gateway Apt. 028
Luisville, NM 45744",Doha,Qatar,Equipment Supplier,B,Prepaid,9,4.5,0.925,433,7203688.72,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.753717
SUP7718,Heavy Equipment,Kristen Figueroa,(291)587-7825x4503,george44@example.com,"020 Tammy Stravenue Suite 106
New Kylemouth, NV 38188",Dammam,Saudi Arabia,Equipment Supplier,A,Prepaid,3,4.4,0.944,117,9590333.27,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.754386
SUP2268,Logistics Services,James Cooper,301-782-4647,cjones@example.net,"704 Sara Roads
West Tyler, UT 41268",Dubai,Kuwait,Service Provider,A+,Net 30,11,4.9,0.939,577,8557025.33,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.755055
