maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT80792,ALD1200,2025-01-20T18:28:31,Transmission Service,TECH8989,Lori White,Dammam Depot,1918.35,2.68,['Air Filter'],455553,2025-04-20T18:28:31,2025-10-09T18:28:31,Region cultural personal couple interview. Order sport professional military adult since. Everybody another her which.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.974298882736193, 'hazardous_waste_kg': 2.7822609878569815, 'co2_emissions_kg': 93.5929628319367}",2025-10-04T23:49:53.755749
MNT36492,ALD2521,2025-02-23T02:09:53,Safety Inspection,TECH7707,Justin Conner,Haditha Depot,1286.47,3.73,"['Oil Filter', 'Battery']",148340,2025-07-23T02:09:53,2025-12-08T02:09:53,Government will physical anyone join film four. Generation program drug national fear remember.,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.431506967798448, 'hazardous_waste_kg': 9.329883679852044, 'co2_emissions_kg': 60.25996045514493}",2025-10-04T23:49:53.756630
MNT41382,ALD3465,2025-05-01T10:28:53,Electrical Check,TECH8470,Natalie Jones,Haditha Depot,1356.55,2.75,"['Fuel Filter', 'Tires']",165495,2025-07-10T10:28:53,2026-01-10T10:28:53,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.778340554669487, 'hazardous_waste_kg': 7.823667431574448, 'co2_emissions_kg': 91.32887592981561}",2025-10-04T23:49:53.757158
MNT74061,ALD4783,2025-04-03T23:09:57,Annual Service,TECH7269,Brenda Smith,Jeddah Depot,585.69,5.2,['Spark Plugs'],238148,2025-09-19T23:09:57,2025-11-22T23:09:57,Really purpose employee station attack there arrive. Specific modern spend other factor industry. Boy world event above.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 8.084265059136735, 'hazardous_waste_kg': 6.460960593455003, 'co2_emissions_kg': 142.83422075815886}",2025-10-04T23:49:53.758039
MNT26438,ALD6400,2025-06-27T22:15:01,Warranty Service,TECH2961,Wendy Miller,Jazan Depot,1496.9,5.36,"['Coolant', 'Fuel Pump', 'Alternator']",212794,2025-09-22T22:15:01,2026-01-25T22:15:01,Hit approach conference medical catch show blood. Wait opportunity imagine then now break with break. Tax production apply want describe.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.548314853380255, 'hazardous_waste_kg': 6.773565457985262, 'co2_emissions_kg': 157.30702009072826}",2025-10-04T23:49:53.763581
MNT92742,ALD5160,2025-04-22T08:21:34,Tire Replacement,TECH3939,Jeffrey Robertson,Yanbu Depot,516.96,4.37,['Tires'],286852,2025-08-24T08:21:34,2026-03-16T08:21:34,"Bring inside indicate. Sense blue mother machine he expect cost.
Personal maintain lawyer race. Late seven much. Happy some practice amount artist.",4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.659293559192953, 'hazardous_waste_kg': 7.211013942738167, 'co2_emissions_kg': 70.20925414402183}",2025-10-04T23:49:53.767515
MNT71617,ALD7083,2025-02-17T23:28:08,Brake Inspection,TECH8455,Scott Byrd,Haditha Depot,1324.54,1.05,"['Brake Pads', 'Brake Discs']",254085,2025-04-13T23:28:08,2025-05-25T23:28:08,"Sea friend writer scene your person tend. Military realize foot half claim win respond.
He decade language manager ground.",3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.477698108172401, 'hazardous_waste_kg': 2.4215986260605376, 'co2_emissions_kg': 170.5880061502272}",2025-10-04T23:49:53.770310
MNT13361,ALD4819,2025-02-23T02:49:13,Annual Service,TECH9460,Michael Velez,Haditha Depot,745.08,2.32,"['Coolant', 'Tires', 'Brake Pads']",263268,2025-08-21T02:49:13,2026-01-27T02:49:13,"Street across plan current until.
Wrong century training. Property image whom number sea. Eight free hundred street fish food.",4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 13.54440045037716, 'hazardous_waste_kg': 3.09619435751793, 'co2_emissions_kg': 125.38028240462266}",2025-10-04T23:49:53.772970
MNT15248,ALD8409,2025-03-30T13:23:54,Oil Change,TECH9940,Sarah Phillips,Haditha Depot,328.33,0.67,"['Engine Oil', 'Oil Filter']",293049,2025-08-25T13:23:54,2025-07-16T13:23:54,"Article old TV attention hour.
Part ago course require change matter. Arm especially whole indicate.",3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 15.222422287488829, 'hazardous_waste_kg': 4.5524890852761395, 'co2_emissions_kg': 115.87381520510795}",2025-10-04T23:49:53.775223
MNT59277,ALD9726,2025-06-20T22:38:18,Oil Change,TECH5170,Lisa Martin,Jazan Depot,472.92,2.49,"['Engine Oil', 'Oil Filter']",89368,2025-10-07T22:38:18,2026-03-31T22:38:18,Hold need tonight for discover good very. Throughout house throughout range information.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.180916074196773, 'hazardous_waste_kg': 4.995212983578378, 'co2_emissions_kg': 165.00305644314645}",2025-10-04T23:49:53.780919
MNT47571,ALD8147,2025-05-29T11:36:12,Annual Service,TECH3087,Colleen Wilson,Yanbu Depot,1636.32,4.28,"['Starter Motor', 'Brake Pads']",324142,2025-11-18T11:36:12,2025-09-21T11:36:12,Military police Congress approach public western. Something box agent use baby assume traditional.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 13.96931744758045, 'hazardous_waste_kg': 5.119215062468774, 'co2_emissions_kg': 110.8125649369284}",2025-10-04T23:49:53.784875
MNT91485,ALD2646,2025-01-17T08:56:24,Oil Change,TECH1324,Cristian Watkins,Haditha Depot,511.5,1.32,"['Engine Oil', 'Oil Filter']",485086,2025-04-10T08:56:24,2025-07-03T08:56:24,Routine maintenance completed successfully,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.258996701133349, 'hazardous_waste_kg': 1.3860775720964351, 'co2_emissions_kg': 190.33801294147116}",2025-10-04T23:49:53.787376
MNT18377,ALD6606,2025-05-28T19:26:08,Warranty Service,TECH5146,Julie Flores,Haditha Depot,1416.6,4.52,"['Fuel Pump', 'Alternator']",350952,2025-09-27T19:26:08,2026-03-20T19:26:08,Once other off Republican challenge spend themselves. Specific hotel wait rise you statement.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 19.89245560656611, 'hazardous_waste_kg': 8.42630260836079, 'co2_emissions_kg': 65.8572978218787}",2025-10-04T23:49:53.789522
MNT56978,ALD3521,2025-02-22T06:01:35,Preventive Maintenance,TECH8714,James Sanchez,Jazan Depot,1443.22,5.35,"['Timing Belt', 'Brake Discs']",349831,2025-07-24T06:01:35,2025-12-19T06:01:35,"Create feel really term relationship. Likely deep appear vote.
Hold no receive. Pressure save air.",4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.319124808292557, 'hazardous_waste_kg': 5.752413202209669, 'co2_emissions_kg': 180.76817876131804}",2025-10-04T23:49:53.797059
MNT47362,ALD1297,2025-02-15T13:40:41,Preventive Maintenance,TECH3926,Lisa Mercado,Yanbu Depot,1357.23,1.03,"['Tires', 'Engine Oil', 'Fuel Filter']",91627,2025-04-07T13:40:41,2025-11-07T13:40:41,Establish result rise station sense identify offer. Right near result.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 7.741876029415342, 'hazardous_waste_kg': 4.799766979113655, 'co2_emissions_kg': 176.1886970721544}",2025-10-04T23:49:53.804828
MNT72453,ALD1987,2025-05-04T01:59:05,Transmission Service,TECH6018,Robert Clark,Haditha Depot,1595.76,1.82,['Engine Oil'],390396,2025-08-15T01:59:05,2025-12-03T01:59:05,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.61604125771329, 'hazardous_waste_kg': 2.697136919105027, 'co2_emissions_kg': 113.6924923802359}",2025-10-04T23:49:53.805513
MNT10813,ALD3397,2025-05-22T08:48:20,Emergency Repair,TECH9059,Julie Rodriguez,Riyadh Depot,3745.99,7.96,"['Timing Belt', 'Fuel Pump', 'Oil Filter', 'Tires', 'Fuel Filter']",469771,2025-06-24T08:48:20,2026-02-25T08:48:20,Method young huge rise. Fine new final we lawyer. Month build clearly up gas lose.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.04341040477737, 'hazardous_waste_kg': 7.754273558249528, 'co2_emissions_kg': 104.88660660303358}",2025-10-04T23:49:53.807107
MNT92725,ALD7101,2025-01-10T15:59:01,Safety Inspection,TECH6762,Henry Richards,Haditha Depot,658.24,5.55,"['Timing Belt', 'Starter Motor']",361102,2025-03-12T15:59:01,2025-12-30T15:59:01,Routine maintenance completed successfully,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.9691822308764015, 'hazardous_waste_kg': 5.816768389237003, 'co2_emissions_kg': 117.5143571291033}",2025-10-04T23:49:53.807960
MNT84251,ALD2080,2025-05-18T11:34:43,Routine Service,TECH1129,Erin Hansen,Jazan Depot,531.19,2.99,['Timing Belt'],157083,2025-08-05T11:34:43,2025-11-09T11:34:43,Tend another down half. Too prove many fast service make other. Office expert above feeling simple show anyone century.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.089395861948145, 'hazardous_waste_kg': 1.5183106122219123, 'co2_emissions_kg': 152.5090440341447}",2025-10-04T23:49:53.818182
MNT44551,ALD9501,2025-03-24T15:36:33,Electrical Check,TECH5660,Eric Martinez,Yanbu Depot,1052.57,5.37,['Brake Pads'],204673,2025-05-27T15:36:33,2026-03-24T15:36:33,Routine maintenance completed successfully,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 11.16199496890425, 'hazardous_waste_kg': 1.8182465291782757, 'co2_emissions_kg': 53.8629616903606}",2025-10-04T23:49:53.819891
MNT25121,ALD3555,2025-03-04T16:27:59,Safety Inspection,TECH1142,Robert Garcia,Yanbu Depot,794.19,1.67,"['Starter Motor', 'Brake Pads']",235847,2025-06-12T16:27:59,2025-11-16T16:27:59,Routine maintenance completed successfully,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 10.916454767216372, 'hazardous_waste_kg': 5.269456410135495, 'co2_emissions_kg': 139.8743168504442}",2025-10-04T23:49:53.821212
MNT83596,ALD7605,2025-02-04T23:16:29,Tire Replacement,TECH7614,Dale Tyler,Riyadh Depot,743.66,4.32,['Tires'],155585,2025-03-26T23:16:29,2025-05-29T23:16:29,Easy billion herself none job school. Evidence common score.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 18.755022087872447, 'hazardous_waste_kg': 7.434911561683976, 'co2_emissions_kg': 99.34849331557243}",2025-10-04T23:49:53.824394
MNT20121,ALD1384,2025-03-18T13:15:05,Preventive Maintenance,TECH5500,Chris Nelson,Jazan Depot,1232.9,2.88,"['Brake Pads', 'Brake Discs', 'Battery']",260281,2025-05-21T13:15:05,2026-01-18T13:15:05,Routine maintenance completed successfully,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.59127144652974, 'hazardous_waste_kg': 3.3464003666492967, 'co2_emissions_kg': 154.0658310853483}",2025-10-04T23:49:53.825136
MNT56740,ALD5427,2025-03-22T22:20:46,Electrical Check,TECH8939,Hannah Swanson,Riyadh Depot,1678.91,5.81,"['Fuel Filter', 'Air Filter']",461153,2025-06-03T22:20:46,2026-02-04T22:20:46,"Wrong evening apply road. To show war keep. Others resource recent interesting should.
With us only concern available. City speak clear mother.",4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 10.04040743628521, 'hazardous_waste_kg': 4.582929625759293, 'co2_emissions_kg': 84.20363889759248}",2025-10-04T23:49:53.832801
MNT76599,ALD1992,2025-06-21T02:59:53,Engine Repair,TECH9181,Anthony Brown,Dammam Depot,3924.15,2.37,"['Timing Belt', 'Brake Discs']",119380,2025-08-29T02:59:53,2026-06-18T02:59:53,"Sister order management front. Heavy sense stuff use.
Military wall blood off exist behind. Political gas community cover kid support ground.",4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 5.141103609858294, 'hazardous_waste_kg': 1.0812244517471123, 'co2_emissions_kg': 56.84007965383792}",2025-10-04T23:49:53.835551
MNT70265,ALD5949,2025-03-02T23:59:07,Oil Change,TECH2035,Cameron Singleton,Riyadh Depot,476.51,1.06,"['Engine Oil', 'Oil Filter']",180947,2025-07-13T23:59:07,2025-12-31T23:59:07,Off friend traditional. None she stay.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 12.346937960634078, 'hazardous_waste_kg': 6.429166113539663, 'co2_emissions_kg': 85.94761715871468}",2025-10-04T23:49:53.837483
MNT65437,ALD1960,2025-03-20T11:24:06,Safety Inspection,TECH7414,Gerald Santos,Jeddah Depot,1803.51,2.81,"['Battery', 'Tires', 'Coolant']",243074,2025-07-21T11:24:06,2025-10-17T11:24:06,Whose leave should hit song. Worry certain increase even activity until. Movement how letter free sport question any price.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 12.889137674568905, 'hazardous_waste_kg': 3.5640952540286417, 'co2_emissions_kg': 119.04283199606817}",2025-10-04T23:49:53.838469
MNT39076,ALD8369,2025-05-22T08:54:11,Safety Inspection,TECH3263,Brian Brennan,Jeddah Depot,1382.68,5.98,"['Air Filter', 'Alternator']",53254,2025-06-24T08:54:11,2025-11-13T08:54:11,Routine maintenance completed successfully,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 8.656400653483765, 'hazardous_waste_kg': 4.091695315296516, 'co2_emissions_kg': 55.12633496649167}",2025-10-04T23:49:53.840437
